"","grpvar","term","grp","condval","condsd"
"92","FlightNumber:FlightOrigin","(Intercept)","FlightNo_178:State_F",-0.0132903319376327,0.242188255855166
"93","FlightNumber:FlightOrigin","(Intercept)","FlightNo_179:State_E",-0.0866052157317331,0.137201136335785
"94","FlightNumber:FlightOrigin","(Intercept)","FlightNo_18:State_E",0.0736905359804254,0.132085212863921
"95","FlightNumber:FlightOrigin","(Intercept)","FlightNo_180:State_F",-0.247709718346333,0.168006645514597
"96","FlightNumber:FlightOrigin","(Intercept)","FlightNo_181:State_E",-0.149534755546253,0.228177850532562
"97","FlightNumber:FlightOrigin","(Intercept)","FlightNo_182:State_E",0.00302067470205763,0.214318554052183
"98","FlightNumber:FlightOrigin","(Intercept)","FlightNo_183:State_B",-0.50455359849838,0.118953051541196
"99","FlightNumber:FlightOrigin","(Intercept)","FlightNo_184:State_E",-0.122217259409359,0.144378428005977
"100","FlightNumber:FlightOrigin","(Intercept)","FlightNo_185:State_E",0.0105308862717452,0.225487276109824
"101","FlightNumber:FlightOrigin","(Intercept)","FlightNo_186:State_E",-0.246369283612887,0.137775711966648
"102","FlightNumber:FlightOrigin","(Intercept)","FlightNo_187:State_E",-0.285574283039726,0.166541655570467
"103","FlightNumber:FlightOrigin","(Intercept)","FlightNo_188:State_B",-0.0427067808936892,0.179357757236964
"104","FlightNumber:FlightOrigin","(Intercept)","FlightNo_189:State_E",0.242843242960039,0.157089813488312
"105","FlightNumber:FlightOrigin","(Intercept)","FlightNo_19:State_E",-0.0468958059532183,0.052163808491537
"106","FlightNumber:FlightOrigin","(Intercept)","FlightNo_190:State_E",0.246208927834399,0.186291044012368
"107","FlightNumber:FlightOrigin","(Intercept)","FlightNo_191:State_B",0.0406418334150835,0.248439848894096
"108","FlightNumber:FlightOrigin","(Intercept)","FlightNo_192:State_A",0.00678134059731436,0.129263121402534
"109","FlightNumber:FlightOrigin","(Intercept)","FlightNo_193:State_E",-0.270382843778301,0.106114537483714
"110","FlightNumber:FlightOrigin","(Intercept)","FlightNo_194:State_E",-0.0633987917665561,0.243615199201138
"111","FlightNumber:FlightOrigin","(Intercept)","FlightNo_195:State_B",-0.0880175888744831,0.102724239682289
"112","FlightNumber:FlightOrigin","(Intercept)","FlightNo_196:State_E",0.0109524431953995,0.0979431285810011
"113","FlightNumber:FlightOrigin","(Intercept)","FlightNo_197:State_E",-0.0424180167452075,0.175930979006726
"114","FlightNumber:FlightOrigin","(Intercept)","FlightNo_198:State_E",-0.0743670029665581,0.189279465289218
"115","FlightNumber:FlightOrigin","(Intercept)","FlightNo_199:State_E",0.155915907249751,0.247120906143927
"116","FlightNumber:FlightOrigin","(Intercept)","FlightNo_2:State_E",0.122889113780529,0.131847818641649
"117","FlightNumber:FlightOrigin","(Intercept)","FlightNo_20:State_B",0.144888004681555,0.0626579807653605
"118","FlightNumber:FlightOrigin","(Intercept)","FlightNo_200:State_E",-0.07916337020328,0.182736234746484
"119","FlightNumber:FlightOrigin","(Intercept)","FlightNo_201:State_C",0.0801349712102348,0.232150128988611
"120","FlightNumber:FlightOrigin","(Intercept)","FlightNo_202:State_C",-0.145141076391042,0.217871057836073
"121","FlightNumber:FlightOrigin","(Intercept)","FlightNo_203:State_E",-0.0182397855010582,0.241588312724192
"122","FlightNumber:FlightOrigin","(Intercept)","FlightNo_204:State_E",0.297773505376169,0.217668145150911
"123","FlightNumber:FlightOrigin","(Intercept)","FlightNo_205:State_D",-0.0620049405694641,0.243808469086237
"124","FlightNumber:FlightOrigin","(Intercept)","FlightNo_206:State_D",-0.0145020410493442,0.191506900824914
"125","FlightNumber:FlightOrigin","(Intercept)","FlightNo_207:State_E",-0.0130154458695623,0.249594546526888
"126","FlightNumber:FlightOrigin","(Intercept)","FlightNo_208:State_C",-0.0149167740203778,0.249361617344477
"127","FlightNumber:FlightOrigin","(Intercept)","FlightNo_209:State_B",0.0822877304765466,0.24587749178377
"128","FlightNumber:FlightOrigin","(Intercept)","FlightNo_21:State_B",0.179658399668283,0.0569696248159564
"129","FlightNumber:FlightOrigin","(Intercept)","FlightNo_210:State_C",-0.253285929211156,0.214383075458726
"130","FlightNumber:FlightOrigin","(Intercept)","FlightNo_211:State_E",-0.0585709846626705,0.244169350485249
"131","FlightNumber:FlightOrigin","(Intercept)","FlightNo_212:State_E",-0.188613040678533,0.200912669446299
"132","FlightNumber:FlightOrigin","(Intercept)","FlightNo_22:State_E",0.100583722765081,0.0408465676654863
"133","FlightNumber:FlightOrigin","(Intercept)","FlightNo_23:State_E",0.131940265941575,0.0534765397720333
"134","FlightNumber:FlightOrigin","(Intercept)","FlightNo_24:State_E",-0.0216840702231189,0.0476169427259669
"135","FlightNumber:FlightOrigin","(Intercept)","FlightNo_25:State_F",0.139108255477583,0.101423676129963
"136","FlightNumber:FlightOrigin","(Intercept)","FlightNo_26:State_C",0.188094769224808,0.0660014525335226
"137","FlightNumber:FlightOrigin","(Intercept)","FlightNo_27:State_B",0.117914009514244,0.0524215362698351
"138","FlightNumber:FlightOrigin","(Intercept)","FlightNo_28:State_B",-0.168602790448519,0.0664404215996384
"139","FlightNumber:FlightOrigin","(Intercept)","FlightNo_29:State_E",0.188592967413542,0.0480509540806695
